车站编号,日期,时刻,进站量,出站量,客流量（进出）,环境温度,能耗值,hour,datetime,dayofweek,is_weekend,能耗值_lag1,能耗值_lag2,能耗值_rolling3_mean,能耗值_rolling3_std
仁济站-环线,2024-08-01,8:00-9:00,419,217,636,29.6,178,8,2024-08-01 08:00:00,3,0,112.0,128.0,139.33333333333334,34.42867022313429
仁济站-环线,2024-08-01,9:00-10:00,233,131,364,30.1,179,9,2024-08-01 09:00:00,3,0,178.0,112.0,156.33333333333334,38.397048497681865
仁济站-环线,2024-08-01,10:00-11:00,113,181,294,30.8,177,10,2024-08-01 10:00:00,3,0,179.0,178.0,178.0,1.0
仁济站-环线,2024-08-01,11:00-12:00,118,128,246,35.0,169,11,2024-08-01 11:00:00,3,0,177.0,179.0,175.0,5.291502622129181
仁济站-环线,2024-08-01,12:00-13:00,129,127,256,35.3,171,12,2024-08-01 12:00:00,3,0,169.0,177.0,172.33333333333334,4.163331998932265
仁济站-环线,2024-08-01,13:00-14:00,141,192,333,38.3,172,13,2024-08-01 13:00:00,3,0,171.0,169.0,170.66666666666666,1.5275252316519465
仁济站-环线,2024-08-01,14:00-15:00,159,153,312,31.1,173,14,2024-08-01 14:00:00,3,0,172.0,171.0,172.0,1.0
仁济站-环线,2024-08-01,15:00-16:00,103,157,260,34.9,174,15,2024-08-01 15:00:00,3,0,173.0,172.0,173.0,1.0
仁济站-环线,2024-08-01,16:00-17:00,141,215,356,37.1,174,16,2024-08-01 16:00:00,3,0,174.0,173.0,173.66666666666666,0.5773502691896258
仁济站-环线,2024-08-01,17:00-18:00,240,314,554,33.5,185,17,2024-08-01 17:00:00,3,0,174.0,174.0,177.66666666666666,6.350852961085883
仁济站-环线,2024-08-01,18:00-19:00,127,480,607,33.9,205,18,2024-08-01 18:00:00,3,0,185.0,174.0,188.0,15.716233645501712
仁济站-环线,2024-08-01,19:00-20:00,93,224,317,33.2,193,19,2024-08-01 19:00:00,3,0,205.0,185.0,194.33333333333334,10.066445913694333
仁济站-环线,2024-08-01,20:00-21:00,62,164,226,30.5,180,20,2024-08-01 20:00:00,3,0,193.0,205.0,192.66666666666666,12.503332889007368
仁济站-环线,2024-08-01,21:00-22:00,37,115,152,27.1,161,21,2024-08-01 21:00:00,3,0,180.0,193.0,178.0,16.09347693943108
仁济站-环线,2024-08-01,22:00-23:00,38,91,129,27.8,138,22,2024-08-01 22:00:00,3,0,161.0,180.0,159.66666666666666,21.031722072463143
仁济站-环线,2024-08-01,23:00-24:00,2,11,13,27.5,124,23,2024-08-01 23:00:00,3,0,138.0,161.0,141.0,18.681541692269406
仁济站-环线,2024-08-02,6:00-7:00,214,57,271,28.5,110,6,2024-08-02 06:00:00,4,0,124.0,138.0,124.0,14.0
仁济站-环线,2024-08-02,7:00-8:00,152,180,332,28.4,146,7,2024-08-02 07:00:00,4,0,110.0,124.0,126.66666666666667,18.147543451754935
仁济站-环线,2024-08-02,8:00-9:00,392,162,554,29.5,176,8,2024-08-02 08:00:00,4,0,146.0,110.0,144.0,33.04542328371661
仁济站-环线,2024-08-02,9:00-10:00,241,216,457,31.6,177,9,2024-08-02 09:00:00,4,0,176.0,146.0,166.33333333333334,17.616280348965084
仁济站-环线,2024-08-02,10:00-11:00,153,184,337,33.3,176,10,2024-08-02 10:00:00,4,0,177.0,176.0,176.33333333333334,0.5773502691896258
仁济站-环线,2024-08-02,11:00-12:00,135,140,275,32.5,182,11,2024-08-02 11:00:00,4,0,176.0,177.0,178.33333333333334,3.2145502536643185
仁济站-环线,2024-08-02,12:00-13:00,129,114,243,32.7,180,12,2024-08-02 12:00:00,4,0,182.0,176.0,179.33333333333334,3.0550504633038935
仁济站-环线,2024-08-02,13:00-14:00,139,161,300,34.2,176,13,2024-08-02 13:00:00,4,0,180.0,182.0,179.33333333333334,3.0550504633038935
仁济站-环线,2024-08-02,14:00-15:00,137,159,296,36.7,175,14,2024-08-02 14:00:00,4,0,176.0,180.0,177.0,2.6457513110645907
仁济站-环线,2024-08-02,15:00-16:00,133,159,292,33.7,175,15,2024-08-02 15:00:00,4,0,175.0,176.0,175.33333333333334,0.5773502691896258
仁济站-环线,2024-08-02,16:00-17:00,126,187,313,33.1,176,16,2024-08-02 16:00:00,4,0,175.0,175.0,175.33333333333334,0.5773502691896258
仁济站-环线,2024-08-02,17:00-18:00,196,242,438,36.6,197,17,2024-08-02 17:00:00,4,0,176.0,175.0,182.66666666666666,12.423096769056148
仁济站-环线,2024-08-02,18:00-19:00,149,404,553,36.0,203,18,2024-08-02 18:00:00,4,0,197.0,176.0,192.0,14.177446878757825
仁济站-环线,2024-08-02,19:00-20:00,116,257,373,31.2,192,19,2024-08-02 19:00:00,4,0,203.0,197.0,197.33333333333334,5.507570547286101
仁济站-环线,2024-08-02,20:00-21:00,63,159,222,32.3,183,20,2024-08-02 20:00:00,4,0,192.0,203.0,192.66666666666666,10.016652800877813
仁济站-环线,2024-08-02,21:00-22:00,0,163,163,29.5,150,21,2024-08-02 21:00:00,4,0,183.0,192.0,175.0,22.11334438749598
仁济站-环线,2024-08-02,22:00-23:00,39,115,154,28.1,131,22,2024-08-02 22:00:00,4,0,150.0,183.0,154.66666666666666,26.312227829154512
仁济站-环线,2024-08-02,23:00-24:00,1,13,14,27.6,119,23,2024-08-02 23:00:00,4,0,131.0,150.0,133.33333333333334,15.631165450257807
仁济站-环线,2024-08-03,6:00-7:00,244,59,303,27.0,127,6,2024-08-03 06:00:00,5,1,119.0,131.0,125.66666666666667,6.110100926607787
仁济站-环线,2024-08-03,7:00-8:00,413,180,593,29.5,188,7,2024-08-03 07:00:00,5,1,127.0,119.0,144.66666666666666,37.74034092762456
仁济站-环线,2024-08-03,8:00-9:00,499,261,760,30.0,208,8,2024-08-03 08:00:00,5,1,188.0,127.0,174.33333333333334,42.19399641339196
仁济站-环线,2024-08-03,9:00-10:00,268,220,488,31.4,202,9,2024-08-03 09:00:00,5,1,208.0,188.0,199.33333333333334,10.263202878893768
仁济站-环线,2024-08-03,10:00-11:00,134,165,299,32.0,196,10,2024-08-03 10:00:00,5,1,202.0,208.0,202.0,6.0
仁济站-环线,2024-08-03,11:00-12:00,103,131,234,35.2,198,11,2024-08-03 11:00:00,5,1,196.0,202.0,198.66666666666666,3.0550504633038935
仁济站-环线,2024-08-03,12:00-13:00,145,113,258,32.4,194,12,2024-08-03 12:00:00,5,1,198.0,196.0,196.0,2.0
仁济站-环线,2024-08-03,13:00-14:00,147,138,285,34.5,192,13,2024-08-03 13:00:00,5,1,194.0,198.0,194.66666666666666,3.0550504633038935
仁济站-环线,2024-08-03,14:00-15:00,158,169,327,34.9,191,14,2024-08-03 14:00:00,5,1,192.0,194.0,192.33333333333334,1.5275252316519465
仁济站-环线,2024-08-03,15:00-16:00,187,168,355,35.6,190,15,2024-08-03 15:00:00,5,1,191.0,192.0,191.0,1.0
仁济站-环线,2024-08-03,16:00-17:00,180,248,428,33.1,191,16,2024-08-03 16:00:00,5,1,190.0,191.0,190.66666666666666,0.5773502691896258
仁济站-环线,2024-08-03,17:00-18:00,275,409,684,35.4,224,17,2024-08-03 17:00:00,5,1,191.0,190.0,201.66666666666666,19.347695814575268
仁济站-环线,2024-08-03,18:00-19:00,125,217,342,32.3,238,18,2024-08-03 18:00:00,5,1,224.0,191.0,217.66666666666666,24.13158373031769
仁济站-环线,2024-08-03,19:00-20:00,117,226,343,31.6,218,19,2024-08-03 19:00:00,5,1,238.0,224.0,226.66666666666666,10.263202878893768
仁济站-环线,2024-08-03,20:00-21:00,57,156,213,29.2,201,20,2024-08-03 20:00:00,5,1,218.0,238.0,219.0,18.520259177452136
仁济站-环线,2024-08-03,21:00-22:00,51,177,228,29.9,179,21,2024-08-03 21:00:00,5,1,201.0,218.0,199.33333333333334,19.553345834749955
仁济站-环线,2024-08-03,22:00-23:00,31,136,167,27.8,153,22,2024-08-03 22:00:00,5,1,179.0,201.0,177.66666666666666,24.027761721253466
仁济站-环线,2024-08-03,23:00-24:00,1,11,12,27.3,136,23,2024-08-03 23:00:00,5,1,153.0,179.0,156.0,21.656407827707714
仁济站-环线,2024-08-04,6:00-7:00,150,40,190,26.7,122,6,2024-08-04 06:00:00,6,1,136.0,153.0,137.0,15.524174696260024
仁济站-环线,2024-08-04,7:00-8:00,336,135,471,28.8,183,7,2024-08-04 07:00:00,6,1,122.0,136.0,147.0,31.953090617340916
仁济站-环线,2024-08-04,8:00-9:00,524,291,815,29.2,217,8,2024-08-04 08:00:00,6,1,183.0,122.0,174.0,48.13522618623496
仁济站-环线,2024-08-04,9:00-10:00,245,170,415,31.1,206,9,2024-08-04 09:00:00,6,1,217.0,183.0,202.0,17.349351572897472
仁济站-环线,2024-08-04,10:00-11:00,199,200,399,32.4,199,10,2024-08-04 10:00:00,6,1,206.0,217.0,207.33333333333334,9.073771725877465
仁济站-环线,2024-08-04,11:00-12:00,111,139,250,36.4,182,11,2024-08-04 11:00:00,6,1,199.0,206.0,195.66666666666666,12.34233905438241
仁济站-环线,2024-08-04,12:00-13:00,138,145,283,33.5,184,12,2024-08-04 12:00:00,6,1,182.0,199.0,188.33333333333334,9.291573243177568
仁济站-环线,2024-08-04,13:00-14:00,118,158,276,34.1,187,13,2024-08-04 13:00:00,6,1,184.0,182.0,184.33333333333334,2.5166114784235836
仁济站-环线,2024-08-04,14:00-15:00,221,170,391,36.2,187,14,2024-08-04 14:00:00,6,1,187.0,184.0,186.0,1.7320508075688772
仁济站-环线,2024-08-04,15:00-16:00,160,156,316,35.7,187,15,2024-08-04 15:00:00,6,1,187.0,187.0,187.0,0.0
仁济站-环线,2024-08-04,16:00-17:00,168,260,428,32.8,189,16,2024-08-04 16:00:00,6,1,187.0,187.0,187.66666666666666,1.1547005383792515
仁济站-环线,2024-08-04,17:00-18:00,266,437,703,37.7,205,17,2024-08-04 17:00:00,6,1,189.0,187.0,193.66666666666666,9.865765724632494
仁济站-环线,2024-08-04,18:00-19:00,182,164,346,32.4,206,18,2024-08-04 18:00:00,6,1,205.0,189.0,200.0,9.539392014169456
仁济站-环线,2024-08-04,19:00-20:00,98,311,409,34.1,199,19,2024-08-04 19:00:00,6,1,206.0,205.0,203.33333333333334,3.7859388972001824
仁济站-环线,2024-08-04,20:00-21:00,88,178,266,30.6,202,20,2024-08-04 20:00:00,6,1,199.0,206.0,202.33333333333334,3.5118845842842465
仁济站-环线,2024-08-04,21:00-22:00,28,129,157,28.4,181,21,2024-08-04 21:00:00,6,1,202.0,199.0,194.0,11.357816691600547
仁济站-环线,2024-08-04,22:00-23:00,23,108,131,29.8,154,22,2024-08-04 22:00:00,6,1,181.0,202.0,179.0,24.06241883103193
仁济站-环线,2024-08-04,23:00-24:00,0,12,12,27.6,137,23,2024-08-04 23:00:00,6,1,154.0,181.0,157.33333333333334,22.18858565419016
仁济站-环线,2024-08-05,6:00-7:00,171,44,215,28.1,133,6,2024-08-05 06:00:00,0,0,137.0,154.0,141.33333333333334,11.150485789118488
仁济站-环线,2024-08-05,7:00-8:00,68,98,166,30.7,182,7,2024-08-05 07:00:00,0,0,133.0,137.0,150.66666666666666,27.209067116190024
仁济站-环线,2024-08-05,8:00-9:00,224,225,449,29.0,225,8,2024-08-05 08:00:00,0,0,182.0,133.0,180.0,46.03259714593562
仁济站-环线,2024-08-05,9:00-10:00,217,203,420,30.1,206,9,2024-08-05 09:00:00,0,0,225.0,182.0,204.33333333333334,21.548395145191982
仁济站-环线,2024-08-05,10:00-11:00,135,203,338,31.4,193,10,2024-08-05 10:00:00,0,0,206.0,225.0,208.0,16.09347693943108
仁济站-环线,2024-08-05,11:00-12:00,109,125,234,33.8,183,11,2024-08-05 11:00:00,0,0,193.0,206.0,194.0,11.532562594670797
仁济站-环线,2024-08-05,12:00-13:00,149,131,280,34.2,180,12,2024-08-05 12:00:00,0,0,183.0,193.0,185.33333333333334,6.8068592855540455
仁济站-环线,2024-08-05,13:00-14:00,140,152,292,33.4,179,13,2024-08-05 13:00:00,0,0,180.0,183.0,180.66666666666666,2.081665999466133
仁济站-环线,2024-08-05,14:00-15:00,131,168,299,36.2,177,14,2024-08-05 14:00:00,0,0,179.0,180.0,178.66666666666666,1.5275252316519465
仁济站-环线,2024-08-05,15:00-16:00,129,182,311,33.7,177,15,2024-08-05 15:00:00,0,0,177.0,179.0,177.66666666666666,1.1547005383792515
仁济站-环线,2024-08-05,16:00-17:00,159,247,406,36.4,177,16,2024-08-05 16:00:00,0,0,177.0,177.0,177.0,0.0
仁济站-环线,2024-08-05,17:00-18:00,149,328,477,35.1,211,17,2024-08-05 17:00:00,0,0,177.0,177.0,188.33333333333334,19.629909152447276
仁济站-环线,2024-08-05,18:00-19:00,117,295,412,31.8,216,18,2024-08-05 18:00:00,0,0,211.0,177.0,201.33333333333334,21.221058723196006
仁济站-环线,2024-08-05,19:00-20:00,82,274,356,31.4,200,19,2024-08-05 19:00:00,0,0,216.0,211.0,209.0,8.18535277187245
仁济站-环线,2024-08-05,20:00-21:00,58,185,243,32.7,182,20,2024-08-05 20:00:00,0,0,200.0,216.0,199.33333333333334,17.009801096230767
仁济站-环线,2024-08-05,21:00-22:00,42,170,212,29.7,160,21,2024-08-05 21:00:00,0,0,182.0,200.0,180.66666666666666,20.033305601755625
仁济站-环线,2024-08-05,22:00-23:00,33,109,142,27.9,138,22,2024-08-05 22:00:00,0,0,160.0,182.0,160.0,22.0
仁济站-环线,2024-08-05,23:00-24:00,4,14,18,26.9,124,23,2024-08-05 23:00:00,0,0,138.0,160.0,140.66666666666666,18.147543451754935
仁济站-环线,2024-08-06,6:00-7:00,188,46,234,26.7,125,6,2024-08-06 06:00:00,1,0,124.0,138.0,129.0,7.810249675906654
仁济站-环线,2024-08-06,7:00-8:00,278,300,578,27.7,148,7,2024-08-06 07:00:00,1,0,125.0,124.0,132.33333333333334,13.576941236277534
仁济站-环线,2024-08-06,8:00-9:00,494,189,683,28.6,171,8,2024-08-06 08:00:00,1,0,148.0,125.0,148.0,23.0
仁济站-环线,2024-08-06,9:00-10:00,227,157,384,30.5,175,9,2024-08-06 09:00:00,1,0,171.0,148.0,164.66666666666666,14.571661996262929
仁济站-环线,2024-08-06,10:00-11:00,201,199,400,32.0,176,10,2024-08-06 10:00:00,1,0,175.0,171.0,174.0,2.6457513110645907
仁济站-环线,2024-08-06,11:00-12:00,98,139,237,32.6,159,11,2024-08-06 11:00:00,1,0,176.0,175.0,170.0,9.539392014169456
仁济站-环线,2024-08-06,12:00-13:00,141,112,253,35.2,164,12,2024-08-06 12:00:00,1,0,159.0,176.0,166.33333333333334,8.736894948054104
仁济站-环线,2024-08-06,13:00-14:00,147,130,277,36.0,168,13,2024-08-06 13:00:00,1,0,164.0,159.0,163.66666666666666,4.509249752822894
仁济站-环线,2024-08-06,14:00-15:00,196,136,332,35.7,170,14,2024-08-06 14:00:00,1,0,168.0,164.0,167.33333333333334,3.0550504633038935
仁济站-环线,2024-08-06,15:00-16:00,116,148,264,36.5,173,15,2024-08-06 15:00:00,1,0,170.0,168.0,170.33333333333334,2.5166114784235836
仁济站-环线,2024-08-06,16:00-17:00,141,202,343,34.4,176,16,2024-08-06 16:00:00,1,0,173.0,170.0,173.0,3.0
仁济站-环线,2024-08-06,17:00-18:00,203,277,480,34.8,213,17,2024-08-06 17:00:00,1,0,176.0,173.0,187.33333333333334,22.27853974867593
仁济站-环线,2024-08-06,18:00-19:00,105,474,579,33.3,225,18,2024-08-06 18:00:00,1,0,213.0,176.0,204.66666666666666,25.540817005987364
仁济站-环线,2024-08-06,19:00-20:00,95,238,333,32.9,206,19,2024-08-06 19:00:00,1,0,225.0,213.0,214.66666666666666,9.60902353693305
仁济站-环线,2024-08-06,20:00-21:00,70,173,243,30.4,198,20,2024-08-06 20:00:00,1,0,206.0,225.0,209.66666666666666,13.868429375143146
仁济站-环线,2024-08-06,21:00-22:00,28,162,190,28.2,161,21,2024-08-06 21:00:00,1,0,198.0,206.0,188.33333333333334,24.00694344004112
仁济站-环线,2024-08-06,22:00-23:00,22,119,141,28.7,138,22,2024-08-06 22:00:00,1,0,161.0,198.0,165.66666666666666,30.2709982216202
仁济站-环线,2024-08-06,23:00-24:00,2,11,13,26.7,124,23,2024-08-06 23:00:00,1,0,138.0,161.0,141.0,18.681541692269406
仁济站-环线,2024-08-07,6:00-7:00,205,49,254,27.4,115,6,2024-08-07 06:00:00,2,0,124.0,138.0,125.66666666666667,11.590225767142474
仁济站-环线,2024-08-07,7:00-8:00,369,212,581,29.6,148,7,2024-08-07 07:00:00,2,0,115.0,124.0,129.0,17.05872210923198
仁济站-环线,2024-08-07,8:00-9:00,166,161,327,29.9,191,8,2024-08-07 08:00:00,2,0,148.0,115.0,151.33333333333334,38.10949138119444
仁济站-环线,2024-08-07,9:00-10:00,237,157,394,30.2,185,9,2024-08-07 09:00:00,2,0,191.0,148.0,174.66666666666666,23.288051299611425
仁济站-环线,2024-08-07,10:00-11:00,183,172,355,32.0,181,10,2024-08-07 10:00:00,2,0,185.0,191.0,185.66666666666666,5.033222956847167
仁济站-环线,2024-08-07,11:00-12:00,114,123,237,30.7,180,11,2024-08-07 11:00:00,2,0,181.0,185.0,182.0,2.6457513110645907
仁济站-环线,2024-08-07,12:00-13:00,141,121,262,35.7,177,12,2024-08-07 12:00:00,2,0,180.0,181.0,179.33333333333334,2.081665999466133
仁济站-环线,2024-08-07,13:00-14:00,156,173,329,35.6,176,13,2024-08-07 13:00:00,2,0,177.0,180.0,177.66666666666666,2.081665999466133
仁济站-环线,2024-08-07,14:00-15:00,179,166,345,37.6,175,14,2024-08-07 14:00:00,2,0,176.0,177.0,176.0,1.0
仁济站-环线,2024-08-07,15:00-16:00,165,144,309,34.5,176,15,2024-08-07 15:00:00,2,0,175.0,176.0,175.66666666666666,0.5773502691896258
仁济站-环线,2024-08-07,16:00-17:00,151,212,363,33.8,178,16,2024-08-07 16:00:00,2,0,176.0,175.0,176.33333333333334,1.5275252316519465
仁济站-环线,2024-08-07,17:00-18:00,226,369,595,31.2,196,17,2024-08-07 17:00:00,2,0,178.0,176.0,183.33333333333334,11.015141094572204
仁济站-环线,2024-08-07,18:00-19:00,80,296,376,32.9,205,18,2024-08-07 18:00:00,2,0,196.0,178.0,193.0,13.74772708486752
仁济站-环线,2024-08-07,19:00-20:00,94,272,366,32.9,194,19,2024-08-07 19:00:00,2,0,205.0,196.0,198.33333333333334,5.859465277082315
仁济站-环线,2024-08-07,20:00-21:00,61,178,239,30.8,186,20,2024-08-07 20:00:00,2,0,194.0,205.0,195.0,9.539392014169456
仁济站-环线,2024-08-07,21:00-22:00,34,146,180,29.3,157,21,2024-08-07 21:00:00,2,0,186.0,194.0,179.0,19.467922333931785
仁济站-环线,2024-08-07,22:00-23:00,38,98,136,28.1,135,22,2024-08-07 22:00:00,2,0,157.0,186.0,159.33333333333334,25.579940057266224
仁济站-环线,2024-08-07,23:00-24:00,1,14,15,28.5,122,23,2024-08-07 23:00:00,2,0,135.0,157.0,138.0,17.69180601295413
仁济站-环线,2024-08-08,6:00-7:00,104,32,136,28.2,129,6,2024-08-08 06:00:00,3,0,122.0,135.0,128.66666666666666,6.506407098647712
仁济站-环线,2024-08-08,7:00-8:00,267,131,398,30.6,147,7,2024-08-08 07:00:00,3,0,129.0,122.0,132.66666666666666,12.897028081435401
仁济站-环线,2024-08-08,8:00-9:00,358,167,525,30.5,162,8,2024-08-08 08:00:00,3,0,147.0,129.0,146.0,16.522711641858304
仁济站-环线,2024-08-08,9:00-10:00,206,247,453,30.5,168,9,2024-08-08 09:00:00,3,0,162.0,147.0,159.0,10.816653826391969
仁济站-环线,2024-08-08,10:00-11:00,226,189,415,33.4,171,10,2024-08-08 10:00:00,3,0,168.0,162.0,167.0,4.58257569495584
仁济站-环线,2024-08-08,11:00-12:00,110,131,241,34.1,163,11,2024-08-08 11:00:00,3,0,171.0,168.0,167.33333333333334,4.041451884327381
仁济站-环线,2024-08-08,12:00-13:00,141,128,269,35.9,168,12,2024-08-08 12:00:00,3,0,163.0,171.0,167.33333333333334,4.041451884327381
仁济站-环线,2024-08-08,13:00-14:00,131,172,303,36.4,172,13,2024-08-08 13:00:00,3,0,168.0,163.0,167.66666666666666,4.509249752822894
仁济站-环线,2024-08-08,14:00-15:00,93,143,236,34.4,172,14,2024-08-08 14:00:00,3,0,172.0,168.0,170.66666666666666,2.3094010767585034
仁济站-环线,2024-08-08,15:00-16:00,132,161,293,34.4,173,15,2024-08-08 15:00:00,3,0,172.0,172.0,172.33333333333334,0.5773502691896258
仁济站-环线,2024-08-08,16:00-17:00,131,249,380,34.4,175,16,2024-08-08 16:00:00,3,0,173.0,172.0,173.33333333333334,1.5275252316519465
仁济站-环线,2024-08-08,17:00-18:00,183,298,481,33.5,216,17,2024-08-08 17:00:00,3,0,175.0,173.0,188.0,24.269322199023193
仁济站-环线,2024-08-08,18:00-19:00,165,403,568,34.0,226,18,2024-08-08 18:00:00,3,0,216.0,175.0,205.66666666666666,27.024680078279065
仁济站-环线,2024-08-08,19:00-20:00,100,202,302,32.2,207,19,2024-08-08 19:00:00,3,0,226.0,216.0,216.33333333333334,9.504384952922168
仁济站-环线,2024-08-08,20:00-21:00,60,166,226,31.0,198,20,2024-08-08 20:00:00,3,0,207.0,226.0,210.33333333333334,14.29452109492771
仁济站-环线,2024-08-08,21:00-22:00,24,128,152,29.8,178,21,2024-08-08 21:00:00,3,0,198.0,207.0,194.33333333333334,14.843629385474879
仁济站-环线,2024-08-08,22:00-23:00,15,102,117,29.3,149,22,2024-08-08 22:00:00,3,0,178.0,198.0,175.0,24.63736998950984
仁济站-环线,2024-08-08,23:00-24:00,2,11,13,27.0,131,23,2024-08-08 23:00:00,3,0,149.0,178.0,152.66666666666666,23.713568549109883
仁济站-环线,2024-08-09,6:00-7:00,204,50,254,28.2,142,6,2024-08-09 06:00:00,4,0,131.0,149.0,140.66666666666666,9.073771725877465
仁济站-环线,2024-08-09,7:00-8:00,240,243,483,28.0,172,7,2024-08-09 07:00:00,4,0,142.0,131.0,148.33333333333334,21.221058723196006
仁济站-环线,2024-08-09,8:00-9:00,426,180,606,29.1,178,8,2024-08-09 08:00:00,4,0,172.0,142.0,164.0,19.28730152198591
仁济站-环线,2024-08-09,9:00-10:00,234,133,367,30.7,179,9,2024-08-09 09:00:00,4,0,178.0,172.0,176.33333333333334,3.7859388972001824
仁济站-环线,2024-08-09,10:00-11:00,211,221,432,32.3,177,10,2024-08-09 10:00:00,4,0,179.0,178.0,178.0,1.0
仁济站-环线,2024-08-09,11:00-12:00,107,130,237,32.3,171,11,2024-08-09 11:00:00,4,0,177.0,179.0,175.66666666666666,4.163331998932266
仁济站-环线,2024-08-09,12:00-13:00,147,143,290,30.9,172,12,2024-08-09 12:00:00,4,0,171.0,177.0,173.33333333333334,3.2145502536643185
仁济站-环线,2024-08-09,13:00-14:00,138,167,305,34.3,174,13,2024-08-09 13:00:00,4,0,172.0,171.0,172.33333333333334,1.5275252316519465
仁济站-环线,2024-08-09,14:00-15:00,155,175,330,35.3,174,14,2024-08-09 14:00:00,4,0,174.0,172.0,173.33333333333334,1.1547005383792515
仁济站-环线,2024-08-09,15:00-16:00,134,149,283,35.5,174,15,2024-08-09 15:00:00,4,0,174.0,174.0,174.0,0.0
仁济站-环线,2024-08-09,16:00-17:00,138,223,361,33.6,177,16,2024-08-09 16:00:00,4,0,174.0,174.0,175.0,1.7320508075688772
仁济站-环线,2024-08-09,17:00-18:00,268,387,655,36.4,199,17,2024-08-09 17:00:00,4,0,177.0,174.0,183.33333333333334,13.650396819628845
仁济站-环线,2024-08-09,18:00-19:00,111,618,729,33.6,207,18,2024-08-09 18:00:00,4,0,199.0,177.0,194.33333333333334,15.53490693030806
仁济站-环线,2024-08-09,19:00-20:00,103,239,342,32.1,195,19,2024-08-09 19:00:00,4,0,207.0,199.0,200.33333333333334,6.110100926607786
仁济站-环线,2024-08-09,20:00-21:00,77,138,215,32.6,198,20,2024-08-09 20:00:00,4,0,195.0,207.0,200.0,6.244997998398398
仁济站-环线,2024-08-09,21:00-22:00,35,157,192,31.0,174,21,2024-08-09 21:00:00,4,0,198.0,195.0,189.0,13.076696830622021
仁济站-环线,2024-08-09,22:00-23:00,20,97,117,28.3,146,22,2024-08-09 22:00:00,4,0,174.0,198.0,172.66666666666666,26.025628394590846
仁济站-环线,2024-08-09,23:00-24:00,2,17,19,27.5,129,23,2024-08-09 23:00:00,4,0,146.0,174.0,149.66666666666666,22.722969289539016
仁济站-环线,2024-08-10,6:00-7:00,209,50,259,26.7,115,6,2024-08-10 06:00:00,5,1,129.0,146.0,130.0,15.524174696260024
